Transaction,date_time,period_day,weekday_weekend,Bread,Scandinavian,Hot chocolate,Jam,Cookies,Muffin,Coffee,Soup,Cake,Juice
3046,12/12/2016 12:55,afternoon,weekday,0,0,0,0,0,1,0,0,1,1
3047,12/12/2016 12:59,afternoon,weekday,1,0,0,1,1,1,0,0,1,0
3048,12/12/2016 13:18,afternoon,weekday,1,1,1,1,0,1,0,1,1,1
3049,12/12/2016 13:24,afternoon,weekday,1,0,1,0,1,1,0,0,0,1
3049,12/12/2016 13:24,afternoon,weekday,0,1,1,0,0,1,0,1,1,0
3050,12/12/2016 13:48,afternoon,weekday,1,0,1,0,1,0,1,1,1,0
3050,12/12/2016 13:48,afternoon,weekday,0,0,1,0,0,1,1,0,0,0
3051,12/12/2016 13:55,afternoon,weekday,1,1,1,0,1,0,1,0,1,1
3052,12/12/2016 13:56,afternoon,weekday,0,0,0,0,1,0,0,0,1,0
3053,12/12/2016 13:59,afternoon,weekday,1,1,1,0,1,0,0,0,1,1
3053,12/12/2016 13:59,afternoon,weekday,0,1,0,0,1,1,0,1,1,0
3053,12/12/2016 13:59,afternoon,weekday,0,0,0,0,0,1,0,1,1,0
3053,12/12/2016 13:59,afternoon,weekday,1,1,0,1,1,0,1,0,1,1
3054,12/12/2016 14:02,afternoon,weekday,0,1,0,1,0,0,0,1,0,0
3054,12/12/2016 14:02,afternoon,weekday,0,0,1,1,1,0,1,0,0,0
3055,12/12/2016 14:08,afternoon,weekday,1,0,1,0,1,1,0,0,0,1
3056,12/12/2016 14:09,afternoon,weekday,1,0,0,0,0,1,1,1,1,1
3058,12/12/2016 14:12,afternoon,weekday,1,1,1,0,1,1,0,1,0,0
3058,12/12/2016 14:12,afternoon,weekday,1,1,0,1,0,0,1,0,0,0
3058,12/12/2016 14:12,afternoon,weekday,1,0,1,0,1,1,1,1,1,0
3058,12/12/2016 14:12,afternoon,weekday,0,0,0,1,1,1,0,0,0,1
3059,12/12/2016 15:01,afternoon,weekday,1,1,1,0,1,1,0,0,0,1
3060,12/12/2016 15:09,afternoon,weekday,1,0,0,1,0,0,0,1,0,0
3060,12/12/2016 15:09,afternoon,weekday,1,1,1,0,0,1,1,0,1,0
3061,12/12/2016 15:19,afternoon,weekday,1,1,0,1,1,1,0,0,0,0
3062,12/12/2016 15:33,afternoon,weekday,0,0,1,0,1,1,0,1,1,0
3063,12/12/2016 15:44,afternoon,weekday,0,1,0,1,1,1,1,1,1,0
3063,12/12/2016 15:44,afternoon,weekday,0,1,0,0,1,0,0,0,0,1
3063,12/12/2016 15:44,afternoon,weekday,0,1,0,1,0,0,0,1,1,1
3063,12/12/2016 15:44,afternoon,weekday,0,1,0,1,1,0,0,0,0,1
3063,12/12/2016 15:44,afternoon,weekday,1,1,1,1,1,1,0,1,0,0
3064,12/12/2016 15:46,afternoon,weekday,1,0,1,1,0,0,0,1,0,1
3064,12/12/2016 15:46,afternoon,weekday,0,1,0,0,1,0,0,1,1,0
3064,12/12/2016 15:46,afternoon,weekday,1,1,0,0,1,0,1,0,0,1
3064,12/12/2016 15:46,afternoon,weekday,1,1,0,0,0,0,0,0,0,1
3065,12/12/2016 15:53,afternoon,weekday,1,0,0,0,0,1,0,0,0,1
3066,12/12/2016 16:12,afternoon,weekday,1,1,0,1,0,0,0,1,0,1
3066,12/12/2016 16:12,afternoon,weekday,0,1,1,0,0,0,1,1,0,0
3067,12/12/2016 16:24,afternoon,weekday,0,0,1,0,1,1,0,0,1,1
3067,12/12/2016 16:24,afternoon,weekday,1,1,0,1,0,0,0,0,1,0
3068,13-12-2016 08:33,morning,weekday,0,0,0,1,0,0,0,0,1,1
3068,13-12-2016 08:33,morning,weekday,0,0,1,1,1,1,1,1,1,0
3069,13-12-2016 08:37,morning,weekday,0,1,0,1,1,1,1,0,0,0
3070,13-12-2016 09:04,morning,weekday,1,0,1,1,1,1,1,1,0,1
3070,13-12-2016 09:04,morning,weekday,1,1,1,0,1,1,0,1,0,1
3070,13-12-2016 09:04,morning,weekday,1,0,0,1,1,0,0,1,1,0
3070,13-12-2016 09:04,morning,weekday,0,0,1,0,0,0,1,1,0,0
3070,13-12-2016 09:04,morning,weekday,1,0,0,1,1,0,1,1,0,0
3071,13-12-2016 09:06,morning,weekday,1,1,0,0,0,0,0,1,1,0
3071,13-12-2016 09:06,morning,weekday,0,0,1,0,0,1,1,1,0,1
3071,13-12-2016 09:06,morning,weekday,1,0,0,1,1,0,1,0,1,0
3073,13-12-2016 09:30,morning,weekday,0,0,0,1,0,1,0,0,1,0
3073,13-12-2016 09:30,morning,weekday,0,1,0,0,1,0,0,0,1,1
3074,13-12-2016 09:40,morning,weekday,0,0,1,1,0,1,0,0,1,1
3074,13-12-2016 09:40,morning,weekday,1,0,1,1,1,0,1,1,1,1
3074,13-12-2016 09:40,morning,weekday,1,1,0,0,0,0,1,0,0,1
3075,13-12-2016 09:42,morning,weekday,1,1,0,0,0,1,1,0,1,0
3075,13-12-2016 09:42,morning,weekday,1,1,1,0,1,1,0,0,0,0
3076,13-12-2016 09:43,morning,weekday,0,0,1,1,1,0,1,1,1,0
3076,13-12-2016 09:43,morning,weekday,1,0,1,0,0,0,1,1,1,1
3077,13-12-2016 09:48,morning,weekday,1,1,1,0,0,1,1,1,1,0
3077,13-12-2016 09:48,morning,weekday,1,1,1,1,1,0,1,1,0,0
3077,13-12-2016 09:48,morning,weekday,1,0,1,1,1,1,0,1,1,0
3078,13-12-2016 09:49,morning,weekday,0,1,0,0,1,1,0,0,0,0
3079,13-12-2016 10:10,morning,weekday,1,1,0,1,0,1,0,1,0,1
3079,13-12-2016 10:10,morning,weekday,0,0,0,1,1,0,1,0,1,0
3080,13-12-2016 10:14,morning,weekday,0,1,1,1,1,0,1,1,1,1
3080,13-12-2016 10:14,morning,weekday,0,1,1,1,0,0,1,0,1,1
3081,13-12-2016 10:31,morning,weekday,1,1,1,0,0,0,0,0,1,1
3081,13-12-2016 10:31,morning,weekday,1,1,0,0,1,1,1,0,0,1
3081,13-12-2016 10:31,morning,weekday,0,0,0,1,0,0,0,0,1,0
3081,13-12-2016 10:31,morning,weekday,1,0,1,1,1,0,0,1,1,0
3081,13-12-2016 10:31,morning,weekday,0,1,0,1,1,1,1,0,1,0
3082,13-12-2016 10:33,morning,weekday,1,1,0,1,1,0,0,0,1,0
3083,13-12-2016 10:53,morning,weekday,0,1,1,1,1,1,0,0,1,1
3083,13-12-2016 10:53,morning,weekday,0,0,1,0,1,1,1,1,1,1
3084,13-12-2016 11:08,morning,weekday,0,1,0,1,0,1,0,1,0,0
3084,13-12-2016 11:08,morning,weekday,1,0,0,1,1,0,1,0,1,0
3084,13-12-2016 11:08,morning,weekday,0,0,1,0,1,0,1,0,0,1
3085,13-12-2016 11:28,morning,weekday,1,0,0,1,1,1,0,1,1,1
3085,13-12-2016 11:28,morning,weekday,1,1,1,0,0,0,0,0,0,1
3086,13-12-2016 11:31,morning,weekday,0,1,1,1,1,1,1,0,0,0
3087,13-12-2016 11:32,morning,weekday,0,0,1,0,1,0,1,0,1,1
3088,13-12-2016 11:35,morning,weekday,0,0,0,0,0,0,1,0,1,0
3088,13-12-2016 11:35,morning,weekday,1,1,1,1,0,1,0,0,0,1
3088,13-12-2016 11:35,morning,weekday,1,0,0,1,0,0,1,1,1,0
3089,13-12-2016 12:15,afternoon,weekday,1,1,1,0,0,1,0,1,1,0
3090,13-12-2016 12:17,afternoon,weekday,0,1,0,1,1,1,1,1,1,0
3091,13-12-2016 12:32,afternoon,weekday,1,1,0,0,0,1,1,1,1,0
3092,13-12-2016 12:49,afternoon,weekday,0,0,1,1,1,1,0,1,0,1
3093,13-12-2016 13:11,afternoon,weekday,0,0,0,0,0,0,1,0,1,0
3093,13-12-2016 13:11,afternoon,weekday,0,0,0,1,0,0,1,0,1,0
3093,13-12-2016 13:11,afternoon,weekday,0,1,1,0,1,0,0,0,1,1
3094,13-12-2016 13:36,afternoon,weekday,1,1,0,1,1,1,1,1,0,1
3095,13-12-2016 13:56,afternoon,weekday,0,0,0,0,0,0,1,1,0,1
3095,13-12-2016 13:56,afternoon,weekday,1,1,0,1,0,1,1,1,1,0
3096,13-12-2016 13:58,afternoon,weekday,1,0,0,0,0,1,0,0,0,0
3097,13-12-2016 14:32,afternoon,weekday,1,1,0,0,1,0,1,0,0,0
3097,13-12-2016 14:32,afternoon,weekday,1,1,0,0,1,1,0,0,1,0
3097,13-12-2016 14:32,afternoon,weekday,1,0,0,1,1,1,0,0,1,1
3098,13-12-2016 14:37,afternoon,weekday,0,0,1,0,1,1,0,0,1,0
3098,13-12-2016 14:37,afternoon,weekday,0,1,0,1,1,1,1,1,0,1
3098,13-12-2016 14:37,afternoon,weekday,0,1,1,0,1,0,0,1,1,1
3099,13-12-2016 14:51,afternoon,weekday,0,1,0,0,0,0,0,0,0,1
3099,13-12-2016 14:51,afternoon,weekday,0,0,1,0,1,1,0,1,0,1
3100,13-12-2016 14:59,afternoon,weekday,1,0,0,1,0,1,1,0,1,0
3100,13-12-2016 14:59,afternoon,weekday,1,1,0,1,1,0,0,0,0,0
3101,13-12-2016 15:04,afternoon,weekday,1,1,0,0,1,1,1,0,1,1
3101,13-12-2016 15:04,afternoon,weekday,1,0,0,0,1,0,1,0,1,1
3101,13-12-2016 15:04,afternoon,weekday,0,1,0,1,1,1,0,0,0,0
3101,13-12-2016 15:04,afternoon,weekday,1,1,1,0,0,0,0,0,0,1
3102,13-12-2016 15:06,afternoon,weekday,1,1,1,1,1,1,1,1,0,0
3102,13-12-2016 15:06,afternoon,weekday,0,0,0,0,0,1,0,1,1,0
3103,13-12-2016 15:17,afternoon,weekday,0,0,0,0,1,1,1,0,0,0
3104,13-12-2016 15:19,afternoon,weekday,0,0,1,1,0,0,0,1,1,0
3105,13-12-2016 15:22,afternoon,weekday,1,1,0,0,0,1,1,1,0,1
3106,13-12-2016 15:40,afternoon,weekday,0,0,1,1,0,0,0,0,0,1
3106,13-12-2016 15:40,afternoon,weekday,0,1,0,0,1,0,1,0,0,1
3106,13-12-2016 15:40,afternoon,weekday,0,1,0,0,0,0,0,0,0,0
3107,13-12-2016 16:07,afternoon,weekday,0,0,0,0,0,0,1,1,1,0
3107,13-12-2016 16:07,afternoon,weekday,0,0,1,1,1,1,1,1,0,1
3107,13-12-2016 16:07,afternoon,weekday,1,0,0,1,0,1,0,0,1,0
3107,13-12-2016 16:07,afternoon,weekday,0,1,1,1,1,0,1,0,0,1
3107,13-12-2016 16:07,afternoon,weekday,1,0,0,1,1,1,0,1,0,1
3108,13-12-2016 16:26,afternoon,weekday,0,1,0,1,1,0,0,0,0,1
3108,13-12-2016 16:26,afternoon,weekday,1,1,1,0,1,0,1,0,0,1
3109,13-12-2016 16:53,afternoon,weekday,1,0,0,0,1,0,0,1,1,0
3110,13-12-2016 18:34,evening,weekday,0,0,1,0,1,1,1,1,1,0
3110,13-12-2016 18:34,evening,weekday,1,1,0,0,1,1,1,0,1,1
3110,13-12-2016 18:34,evening,weekday,1,0,0,0,1,1,0,1,1,0
3111,14-12-2016 08:43,morning,weekday,1,1,1,1,0,0,1,0,1,1
3112,14-12-2016 08:43,morning,weekday,0,1,0,1,1,1,0,1,1,1
3113,14-12-2016 08:55,morning,weekday,0,0,0,0,0,0,1,0,0,1
3113,14-12-2016 08:55,morning,weekday,1,1,0,0,1,0,1,0,1,0
3114,14-12-2016 08:57,morning,weekday,1,0,1,1,0,1,1,0,0,1
3114,14-12-2016 08:57,morning,weekday,0,1,0,1,0,1,1,1,1,1
3114,14-12-2016 08:57,morning,weekday,1,0,1,0,0,1,0,1,0,0
3115,14-12-2016 09:07,morning,weekday,0,0,0,0,0,1,0,1,0,0
3116,14-12-2016 09:08,morning,weekday,0,1,0,0,0,0,1,0,1,0
3117,14-12-2016 09:10,morning,weekday,0,0,0,0,0,0,1,0,1,1
3118,14-12-2016 09:14,morning,weekday,0,0,1,0,0,1,1,0,1,1
3119,14-12-2016 09:18,morning,weekday,0,0,0,1,0,1,1,0,1,0
3120,14-12-2016 09:25,morning,weekday,1,0,1,1,1,0,0,1,1,1
3121,14-12-2016 09:39,morning,weekday,1,1,0,0,1,1,1,1,0,1
3122,14-12-2016 10:28,morning,weekday,0,0,1,0,0,0,1,1,0,1
3123,14-12-2016 10:32,morning,weekday,1,1,1,0,1,1,0,1,1,0
3123,14-12-2016 10:32,morning,weekday,0,0,0,1,0,1,1,0,0,1
3124,14-12-2016 10:38,morning,weekday,1,0,0,0,0,0,0,1,1,1
3124,14-12-2016 10:38,morning,weekday,0,1,1,1,0,1,0,0,1,1
3124,14-12-2016 10:38,morning,weekday,0,0,1,1,0,0,1,0,0,0
3125,14-12-2016 10:49,morning,weekday,1,1,1,1,0,0,1,1,0,1
3125,14-12-2016 10:49,morning,weekday,0,1,0,0,1,1,0,1,0,1
3125,14-12-2016 10:49,morning,weekday,0,1,0,0,0,1,0,0,1,1
3125,14-12-2016 10:49,morning,weekday,0,1,0,1,1,1,0,0,1,1
3126,14-12-2016 10:52,morning,weekday,1,0,0,0,0,0,0,0,0,0
3127,14-12-2016 10:55,morning,weekday,1,1,0,1,0,0,0,0,1,1
3127,14-12-2016 10:55,morning,weekday,0,0,0,0,0,1,1,0,0,1
3127,14-12-2016 10:55,morning,weekday,0,0,1,0,1,1,0,0,1,0
3128,14-12-2016 11:01,morning,weekday,0,1,1,1,1,1,1,1,0,0
3128,14-12-2016 11:01,morning,weekday,1,1,1,1,0,1,1,0,1,1
3128,14-12-2016 11:01,morning,weekday,1,1,0,0,1,0,1,0,0,1
3128,14-12-2016 11:01,morning,weekday,0,0,1,1,0,1,1,0,1,1
3129,14-12-2016 11:11,morning,weekday,0,1,0,0,1,1,0,1,0,0
3129,14-12-2016 11:11,morning,weekday,1,0,1,1,0,1,0,1,0,0
3129,14-12-2016 11:11,morning,weekday,1,0,0,0,1,0,1,1,0,0
3130,14-12-2016 11:15,morning,weekday,1,0,1,0,0,0,0,0,1,1
3130,14-12-2016 11:15,morning,weekday,1,1,1,0,1,1,1,0,0,1
3131,14-12-2016 11:18,morning,weekday,1,0,1,0,0,0,0,0,0,1
3131,14-12-2016 11:18,morning,weekday,1,0,0,0,0,1,0,0,1,0
3131,14-12-2016 11:18,morning,weekday,1,1,0,1,0,0,1,0,1,1
3133,14-12-2016 11:33,morning,weekday,0,1,1,1,0,0,1,1,0,0
3133,14-12-2016 11:33,morning,weekday,1,0,1,0,0,0,0,0,1,0
3134,14-12-2016 11:34,morning,weekday,0,1,0,1,1,0,0,0,1,1
3135,14-12-2016 11:46,morning,weekday,1,0,1,0,1,1,0,1,1,0
3136,14-12-2016 11:53,morning,weekday,1,1,1,1,0,0,1,0,0,1
3136,14-12-2016 11:53,morning,weekday,1,1,1,0,0,0,0,1,0,1
3137,14-12-2016 12:00,afternoon,weekday,1,1,1,0,0,0,0,0,0,0
3138,14-12-2016 12:02,afternoon,weekday,1,1,0,1,0,1,0,1,0,1
3139,14-12-2016 12:11,afternoon,weekday,0,1,1,0,1,1,0,1,0,1
3139,14-12-2016 12:11,afternoon,weekday,1,1,1,0,0,0,1,0,0,0
3141,14-12-2016 12:34,afternoon,weekday,1,1,0,1,1,1,1,1,1,0
3142,14-12-2016 12:38,afternoon,weekday,1,1,0,1,1,0,0,0,1,1
3143,14-12-2016 12:40,afternoon,weekday,1,1,0,0,1,1,1,0,0,0
3144,14-12-2016 12:41,afternoon,weekday,1,0,0,1,0,1,1,1,0,0
3145,14-12-2016 12:42,afternoon,weekday,1,1,0,0,0,0,1,1,1,1
3146,14-12-2016 12:49,afternoon,weekday,1,1,1,0,0,0,1,0,1,0
3146,14-12-2016 12:49,afternoon,weekday,0,0,0,0,1,0,0,0,0,1
3147,14-12-2016 13:07,afternoon,weekday,1,1,0,0,1,1,1,0,1,0
3147,14-12-2016 13:07,afternoon,weekday,0,1,0,1,0,0,0,0,1,0
3148,14-12-2016 13:08,afternoon,weekday,0,1,1,0,0,1,1,0,0,1
3149,14-12-2016 13:13,afternoon,weekday,0,0,1,1,0,0,1,1,0,0
3149,14-12-2016 13:13,afternoon,weekday,1,1,0,0,1,1,1,1,0,1
3150,14-12-2016 13:14,afternoon,weekday,1,1,1,0,1,0,1,0,0,0
3150,14-12-2016 13:14,afternoon,weekday,0,1,1,0,0,1,0,1,1,0
3150,14-12-2016 13:14,afternoon,weekday,1,0,0,0,1,1,0,0,0,0
3151,14-12-2016 13:16,afternoon,weekday,1,1,0,1,0,0,0,0,1,1
3152,14-12-2016 13:36,afternoon,weekday,1,1,1,1,0,1,1,0,0,1
3153,14-12-2016 13:59,afternoon,weekday,1,0,1,0,0,0,0,1,0,1
3153,14-12-2016 13:59,afternoon,weekday,0,1,0,1,0,1,0,0,0,1
3153,14-12-2016 13:59,afternoon,weekday,0,0,1,1,1,1,1,0,1,0
3154,14-12-2016 14:01,afternoon,weekday,1,1,1,1,1,0,0,0,1,1
3154,14-12-2016 14:01,afternoon,weekday,1,0,1,1,0,1,1,0,1,1
3154,14-12-2016 14:01,afternoon,weekday,0,0,0,0,0,1,1,0,1,0
3154,14-12-2016 14:01,afternoon,weekday,1,1,0,0,1,0,0,0,1,1
3155,14-12-2016 14:49,afternoon,weekday,1,0,0,1,1,1,0,0,0,1
3155,14-12-2016 14:49,afternoon,weekday,1,1,1,0,1,0,0,0,0,0
3156,14-12-2016 15:13,afternoon,weekday,0,0,1,1,1,1,0,1,0,1
3156,14-12-2016 15:13,afternoon,weekday,1,0,1,0,1,1,1,0,0,1
3157,14-12-2016 15:18,afternoon,weekday,0,1,1,1,0,0,0,0,1,1
3157,14-12-2016 15:18,afternoon,weekday,0,0,0,1,1,0,1,0,1,1
3157,14-12-2016 15:18,afternoon,weekday,0,0,0,0,1,0,0,1,0,0
3157,14-12-2016 15:18,afternoon,weekday,0,1,1,1,1,1,0,1,1,1
3158,14-12-2016 15:33,afternoon,weekday,1,0,1,1,1,1,0,1,1,0
3158,14-12-2016 15:33,afternoon,weekday,0,1,0,0,0,1,1,0,0,0
3158,14-12-2016 15:33,afternoon,weekday,0,0,0,1,0,1,0,0,1,1
3158,14-12-2016 15:33,afternoon,weekday,0,1,1,1,0,0,1,0,1,1
3159,14-12-2016 15:34,afternoon,weekday,0,0,1,1,1,1,0,1,1,0
3160,14-12-2016 15:38,afternoon,weekday,0,0,1,0,1,1,0,1,1,0
3160,14-12-2016 15:38,afternoon,weekday,1,0,0,0,1,1,0,1,1,0
3161,14-12-2016 15:41,afternoon,weekday,0,0,0,1,0,1,0,1,1,0
3161,14-12-2016 15:41,afternoon,weekday,0,1,1,0,1,1,0,1,0,1
3162,14-12-2016 15:45,afternoon,weekday,1,0,1,1,1,0,1,0,0,1
3162,14-12-2016 15:45,afternoon,weekday,0,1,1,1,1,0,0,0,0,0
3163,14-12-2016 15:57,afternoon,weekday,1,1,1,0,1,1,1,1,1,1
3163,14-12-2016 15:57,afternoon,weekday,1,1,1,1,0,1,1,0,0,0
3163,14-12-2016 15:57,afternoon,weekday,0,0,1,1,1,1,0,0,1,1
3163,14-12-2016 15:57,afternoon,weekday,0,0,1,0,1,0,0,1,1,0
3163,14-12-2016 15:57,afternoon,weekday,0,1,0,0,1,1,1,0,1,1
3164,15-12-2016 08:45,morning,weekday,1,1,1,0,0,1,0,1,1,0
3164,15-12-2016 08:45,morning,weekday,1,0,1,0,1,1,0,1,1,0
3165,15-12-2016 08:48,morning,weekday,1,0,0,1,1,1,1,1,0,1
3165,15-12-2016 08:48,morning,weekday,0,1,0,1,0,1,1,1,0,1
3165,15-12-2016 08:48,morning,weekday,0,0,0,1,1,1,1,1,0,1
3166,15-12-2016 08:58,morning,weekday,1,1,1,0,1,0,0,0,0,1
3166,15-12-2016 08:58,morning,weekday,0,1,0,0,0,1,0,1,1,0
3167,15-12-2016 09:08,morning,weekday,1,0,0,1,0,0,1,1,1,0
3167,15-12-2016 09:08,morning,weekday,0,0,0,1,0,0,1,0,1,1
3167,15-12-2016 09:08,morning,weekday,1,1,0,1,0,0,1,1,1,0
3168,15-12-2016 09:15,morning,weekday,0,1,1,1,0,1,1,0,0,0
3168,15-12-2016 09:15,morning,weekday,0,0,1,0,1,0,1,0,0,0
3168,15-12-2016 09:15,morning,weekday,1,1,1,0,0,0,0,0,1,1
3169,15-12-2016 09:25,morning,weekday,0,1,1,0,0,0,1,0,0,0
3170,15-12-2016 09:31,morning,weekday,0,1,0,0,1,0,1,1,0,1
3171,15-12-2016 09:35,morning,weekday,1,1,1,0,1,1,1,0,1,1
3171,15-12-2016 09:35,morning,weekday,1,0,1,1,0,0,0,1,1,1
3172,15-12-2016 10:11,morning,weekday,1,1,1,0,1,1,0,0,0,1
3173,15-12-2016 10:15,morning,weekday,0,1,1,0,0,0,1,0,1,1
3174,15-12-2016 10:27,morning,weekday,1,1,0,1,0,1,0,0,0,1
3174,15-12-2016 10:27,morning,weekday,0,1,0,1,1,0,1,1,1,1
3175,15-12-2016 10:31,morning,weekday,1,1,1,0,0,0,0,0,1,1
3176,15-12-2016 10:49,morning,weekday,0,1,1,0,0,0,1,1,0,1
3176,15-12-2016 10:49,morning,weekday,0,0,1,0,1,0,1,0,0,1
3177,15-12-2016 10:50,morning,weekday,0,1,0,1,0,0,0,1,1,0
3178,15-12-2016 10:54,morning,weekday,1,0,0,1,0,0,0,1,1,0
3179,15-12-2016 11:00,morning,weekday,1,1,1,0,1,1,1,0,1,1
3179,15-12-2016 11:00,morning,weekday,0,0,0,0,1,1,1,1,1,1
3180,15-12-2016 11:03,morning,weekday,0,1,0,1,1,0,0,0,0,1
3181,15-12-2016 11:04,morning,weekday,0,0,0,0,0,1,0,0,0,1
3182,15-12-2016 11:24,morning,weekday,1,1,0,0,0,1,1,0,0,1
3182,15-12-2016 11:24,morning,weekday,1,1,1,0,1,0,1,0,1,1
3183,15-12-2016 11:26,morning,weekday,1,0,1,0,0,1,0,0,0,0
3183,15-12-2016 11:26,morning,weekday,1,0,0,0,0,1,1,1,1,0
3183,15-12-2016 11:26,morning,weekday,1,1,1,1,1,1,0,0,1,1
3184,15-12-2016 11:28,morning,weekday,0,1,0,1,0,0,0,1,1,1
3185,15-12-2016 11:40,morning,weekday,0,1,1,0,1,0,0,0,1,1
3185,15-12-2016 11:40,morning,weekday,0,1,0,1,1,0,1,1,0,1
3185,15-12-2016 11:40,morning,weekday,0,0,1,1,1,0,0,0,1,1
3186,15-12-2016 12:04,afternoon,weekday,0,0,0,1,0,0,0,0,1,1
3186,15-12-2016 12:04,afternoon,weekday,1,0,1,0,1,0,0,1,1,1
3186,15-12-2016 12:04,afternoon,weekday,1,0,0,1,0,0,1,0,0,1
3187,15-12-2016 12:09,afternoon,weekday,1,1,1,1,1,1,0,0,1,1
3188,15-12-2016 12:30,afternoon,weekday,0,1,0,1,0,0,1,1,0,1
3188,15-12-2016 12:30,afternoon,weekday,0,0,0,0,1,1,1,0,1,1
3189,15-12-2016 12:32,afternoon,weekday,0,1,1,0,0,1,1,0,0,0
3189,15-12-2016 12:32,afternoon,weekday,1,1,0,0,1,1,0,1,1,0
3190,15-12-2016 12:33,afternoon,weekday,0,0,0,0,0,0,0,1,1,1
3190,15-12-2016 12:33,afternoon,weekday,1,1,0,1,0,1,0,1,1,1
3190,15-12-2016 12:33,afternoon,weekday,0,1,1,1,1,0,0,1,0,1
3191,15-12-2016 12:54,afternoon,weekday,0,0,0,0,1,1,0,1,0,0
3192,15-12-2016 12:58,afternoon,weekday,1,0,1,0,0,1,0,0,1,0
3192,15-12-2016 12:58,afternoon,weekday,1,0,1,1,1,1,0,0,0,1
3192,15-12-2016 12:58,afternoon,weekday,0,0,1,0,0,1,0,0,1,1
3193,15-12-2016 13:00,afternoon,weekday,1,0,1,1,0,1,0,0,1,0
3194,15-12-2016 13:00,afternoon,weekday,0,0,0,0,1,0,0,1,0,0
3195,15-12-2016 13:04,afternoon,weekday,0,1,1,0,0,0,0,1,1,1
3195,15-12-2016 13:04,afternoon,weekday,1,1,1,0,0,1,1,1,0,0
3196,15-12-2016 13:13,afternoon,weekday,1,0,1,0,1,1,0,1,0,0
3197,15-12-2016 13:23,afternoon,weekday,0,0,0,0,0,1,1,1,1,1
3197,15-12-2016 13:23,afternoon,weekday,0,1,1,0,1,0,0,1,1,0
3198,15-12-2016 13:25,afternoon,weekday,0,0,0,1,0,0,0,0,1,0
3199,15-12-2016 13:54,afternoon,weekday,1,0,0,0,0,0,0,0,1,1
3200,15-12-2016 13:55,afternoon,weekday,0,1,1,1,1,0,1,1,0,0
3200,15-12-2016 13:55,afternoon,weekday,1,1,0,1,0,0,0,0,0,1
3201,15-12-2016 13:58,afternoon,weekday,1,1,0,1,1,1,0,0,1,0
3201,15-12-2016 13:58,afternoon,weekday,1,1,1,0,0,0,1,1,1,1
3202,15-12-2016 14:02,afternoon,weekday,0,1,0,1,0,0,0,1,1,1
3202,15-12-2016 14:02,afternoon,weekday,0,0,0,0,1,1,1,0,1,0
3202,15-12-2016 14:02,afternoon,weekday,0,1,0,1,1,0,0,0,1,0
3202,15-12-2016 14:02,afternoon,weekday,0,0,0,1,0,1,1,1,0,1
3203,15-12-2016 14:20,afternoon,weekday,1,1,1,1,0,1,1,1,0,1
3203,15-12-2016 14:20,afternoon,weekday,0,1,0,0,1,1,1,1,0,0
3203,15-12-2016 14:20,afternoon,weekday,1,0,1,1,0,1,0,0,0,1
3204,15-12-2016 14:31,afternoon,weekday,1,1,1,0,0,1,1,0,0,0
3205,15-12-2016 14:32,afternoon,weekday,0,0,0,0,0,1,0,0,0,1
3205,15-12-2016 14:32,afternoon,weekday,1,0,0,0,1,1,1,0,0,0
3206,15-12-2016 14:47,afternoon,weekday,1,0,0,0,0,0,0,0,0,1
3206,15-12-2016 14:47,afternoon,weekday,1,0,1,1,1,1,1,1,1,1
3206,15-12-2016 14:47,afternoon,weekday,0,0,0,1,1,0,1,1,0,0
3207,15-12-2016 14:58,afternoon,weekday,1,1,0,1,1,1,1,1,0,1
3208,15-12-2016 15:25,afternoon,weekday,1,1,0,0,1,0,1,1,0,0
3209,15-12-2016 15:36,afternoon,weekday,1,1,1,0,0,0,1,0,0,1
3209,15-12-2016 15:36,afternoon,weekday,1,0,0,1,0,1,0,0,0,0
3210,15-12-2016 15:50,afternoon,weekday,1,1,1,1,1,1,0,0,1,1
3210,15-12-2016 15:50,afternoon,weekday,1,0,0,0,1,1,0,1,0,0
3211,15-12-2016 16:15,afternoon,weekday,1,0,1,0,1,1,0,1,1,0
3212,15-12-2016 16:21,afternoon,weekday,0,1,1,0,1,1,0,0,1,1
3213,15-12-2016 16:44,afternoon,weekday,1,0,1,1,1,0,1,1,1,1
3213,15-12-2016 16:44,afternoon,weekday,1,1,1,0,1,1,0,1,0,0
3213,15-12-2016 16:44,afternoon,weekday,1,1,0,1,1,1,0,1,0,1
3213,15-12-2016 16:44,afternoon,weekday,0,0,0,1,0,1,0,0,1,1
3214,15-12-2016 16:49,afternoon,weekday,0,0,0,0,1,0,1,0,0,0
3215,15-12-2016 17:28,evening,weekday,0,1,0,0,1,1,1,0,0,1
3215,15-12-2016 17:28,evening,weekday,1,1,0,0,0,1,1,0,1,0
3216,15-12-2016 18:41,evening,weekday,1,1,1,1,1,0,0,0,1,1
3217,15-12-2016 18:43,evening,weekday,0,0,0,0,0,1,1,0,1,1
3217,15-12-2016 18:43,evening,weekday,1,0,1,1,1,0,0,1,1,0
3217,15-12-2016 18:43,evening,weekday,0,1,1,0,0,0,0,0,1,1
3218,15-12-2016 19:03,evening,weekday,1,1,0,1,1,0,0,1,0,1
3219,15-12-2016 19:04,evening,weekday,0,1,1,1,1,1,0,0,1,0
3219,15-12-2016 19:04,evening,weekday,0,1,0,1,1,0,1,0,0,0
